step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
131,2024-05-19 01:45:28.553324,RequestStatus.DENOISING,3,1,1,1,0.11913847923278809
132,2024-05-19 01:45:28.845597,RequestStatus.DENOISING,3,1,1,1,0.27941370010375977
133,2024-05-19 01:45:28.907727,RequestStatus.DENOISING,3,1,1,1,0.13967394828796387
134,2024-05-19 01:45:29.117063,RequestStatus.DENOISING,3,1,1,1,0.19223952293395996
135,2024-05-19 01:45:29.213065,RequestStatus.DENOISING,3,1,1,1,0.10787177085876465
136,2024-05-19 01:45:29.364080,RequestStatus.DENOISING,3,1,1,1,0.1476290225982666
137,2024-05-19 01:45:29.542731,RequestStatus.DENOISING,3,1,1,1,0.12258076667785645
138,2024-05-19 01:45:29.624138,RequestStatus.DENOISING,3,1,1,1,0.13098406791687012
139,2024-05-19 01:45:29.779102,RequestStatus.DENOISING,3,1,1,1,0.14722251892089844
140,2024-05-19 01:45:29.969439,RequestStatus.DENOISING,3,1,1,1,0.11118292808532715
141,2024-05-19 01:45:30.033585,RequestStatus.DENOISING,3,1,1,1,0.1382429599761963
142,2024-05-19 01:45:30.203176,RequestStatus.DENOISING,3,1,1,1,0.15540385246276855
143,2024-05-19 01:45:30.426107,RequestStatus.DENOISING,3,1,1,1,0.10982728004455566
144,2024-05-19 01:45:30.462930,RequestStatus.DENOISING,3,1,1,1,0.1530776023864746
145,2024-05-19 01:45:30.650811,RequestStatus.DENOISING,3,1,1,1,0.12300467491149902
146,2024-05-19 01:45:30.724098,RequestStatus.DENOISING,3,1,1,1,0.13318371772766113
147,2024-05-19 01:45:30.871026,RequestStatus.DENOISING,3,1,1,1,0.14361238479614258
148,2024-05-19 01:45:31.076813,RequestStatus.DENOISING,3,1,1,1,0.10825800895690918
149,2024-05-19 01:45:31.127251,RequestStatus.DENOISING,3,1,1,1,0.14251422882080078
150,2024-05-19 01:45:31.286989,RequestStatus.DENOISING,3,1,1,1,0.14118599891662598
151,2024-05-19 01:45:31.378097,RequestStatus.DENOISING,3,1,1,1,0.10489463806152344
152,2024-05-19 01:45:31.513048,RequestStatus.POSTPROCESSING,1,0,1,0,0.05528855323791504
153,2024-05-19 01:45:31.815323,RequestStatus.DENOISING,1,0,0,1,0.3217964172363281
154,2024-05-19 01:45:31.827923,RequestStatus.POSTPROCESSING,1,1,0,0,0.020209312438964844
155,2024-05-19 01:45:32.751039,RequestStatus.DENOISING,1,0,0,1,0.20348811149597168
